E:\menemukan-jalan\IMG\center_2023_01_13_08_50_56_027.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_56_027.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_56_027.jpg, 0, 0, 0, 7.815788E-05
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_56_136.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_56_136.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_56_136.jpg, 0, 0, 0, 7.808513E-05
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_56_238.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_56_238.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_56_238.jpg, 0, 0, 0, 7.803609E-05
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_56_347.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_56_347.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_56_347.jpg, 0, 0.0406659, 0, 0.01953005
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_56_456.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_56_456.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_56_456.jpg, 0, 0.3594618, 0, 0.3366187
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_56_561.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_56_561.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_56_561.jpg, 0, 0.6544125, 0, 0.8997231
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_56_670.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_56_670.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_56_670.jpg, 0, 1, 0, 2.14723
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_56_782.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_56_782.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_56_782.jpg, 0, 1, 0, 3.291755
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_56_895.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_56_895.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_56_895.jpg, -0.0795213, 1, 0, 4.697102
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_57_015.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_57_015.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_57_015.jpg, -0.4382106, 1, 0, 6.047694
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_57_127.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_57_127.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_57_127.jpg, -0.4976325, 1, 0, 7.368682
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_57_232.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_57_232.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_57_232.jpg, -0.1836882, 1, 0, 8.508172
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_57_344.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_57_344.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_57_344.jpg, 0, 1, 0, 9.615348
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_57_445.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_57_445.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_57_445.jpg, -0.0784917, 1, 0, 10.72474
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_57_551.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_57_551.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_57_551.jpg, -0.4278833, 1, 0, 12.08063
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_57_655.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_57_655.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_57_655.jpg, -0.6122906, 0.6888072, 0, 12.6377
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_57_760.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_57_760.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_57_760.jpg, -0.3264785, 0.4029952, 0, 13.29565
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_57_875.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_57_875.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_57_875.jpg, -0.05045724, 0.7118604, 0, 13.85207
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_57_975.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_57_975.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_57_975.jpg, -0.3523124, 1, 0, 14.78974
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_58_081.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_58_081.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_58_081.jpg, -0.06526765, 1, 0, 15.74435
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_58_183.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_58_183.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_58_183.jpg, 0, 1, 0, 16.93632
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_58_405.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_58_405.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_58_405.jpg, 0, 1, 0, 19.07156
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_58_497.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_58_497.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_58_497.jpg, 0, 1, 0, 20.21348
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_58_612.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_58_612.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_58_612.jpg, 0, 1, 0, 21.40117
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_58_719.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_58_719.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_58_719.jpg, 0, 1, 0, 22.34562
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_58_827.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_58_827.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_58_827.jpg, -0.152997, 1, 0, 23.52738
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_58_956.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_58_956.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_58_956.jpg, -0.1985304, 1, 0, 24.5936
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_59_066.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_59_066.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_59_066.jpg, 0, 1, 0, 25.55044
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_59_166.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_59_166.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_59_166.jpg, 0, 1, 0, 26.4986
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_59_276.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_59_276.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_59_276.jpg, -0.3275292, 1, 0, 27.57205
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_59_377.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_59_377.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_59_377.jpg, -0.3695856, 1, 0, 28.35018
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_59_487.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_59_487.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_59_487.jpg, -0.03809941, 1, 0, 29.4638
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_59_588.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_59_588.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_59_588.jpg, -0.3394743, 1, 0, 30.17777
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_59_700.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_59_700.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_59_700.jpg, -0.5065275, 1, 0, 30.16177
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_59_811.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_59_811.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_59_811.jpg, -0.1730407, 1, 0, 30.19478
E:\menemukan-jalan\IMG\center_2023_01_13_08_50_59_921.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_50_59_921.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_50_59_921.jpg, 0, 1, 0, 30.18864
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_00_030.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_00_030.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_00_030.jpg, 0, 1, 0, 30.19019
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_00_136.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_00_136.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_00_136.jpg, 0, 1, 0, 30.1903
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_00_237.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_00_237.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_00_237.jpg, 0, 1, 0, 30.19006
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_00_339.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_00_339.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_00_339.jpg, 0, 1, 0, 30.1903
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_00_440.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_00_440.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_00_440.jpg, 0, 1, 0, 30.18953
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_00_553.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_00_553.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_00_553.jpg, -0.3394611, 1, 0, 30.16475
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_00_666.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_00_666.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_00_666.jpg, -0.04761957, 1, 0, 30.19056
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_00_779.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_00_779.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_00_779.jpg, 0, 1, 0, 30.19003
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_00_891.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_00_891.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_00_891.jpg, 0, 1, 0, 30.19029
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_01_000.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_01_000.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_01_000.jpg, 0, 1, 0, 30.18978
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_01_111.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_01_111.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_01_111.jpg, 0, 0.9463249, 0, 30.19025
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_01_223.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_01_223.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_01_223.jpg, 0, 1, 0, 30.18989
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_01_327.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_01_327.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_01_327.jpg, -0.0430146, 1, 0, 30.18986
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_01_437.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_01_437.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_01_437.jpg, -0.3761175, 1, 0, 30.15938
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_01_544.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_01_544.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_01_544.jpg, -0.09407756, 1, 0, 30.19092
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_01_648.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_01_648.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_01_648.jpg, 0, 1, 0, 30.18988
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_01_754.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_01_754.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_01_754.jpg, 0, 1, 0, 30.19025
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_01_861.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_01_861.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_01_861.jpg, -0.0496203, 1, 0, 30.18986
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_01_976.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_01_976.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_01_976.jpg, -0.397332, 1, 0, 30.1556
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_02_078.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_02_078.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_02_078.jpg, -0.09203883, 1, 0, 30.1915
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_02_194.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_02_194.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_02_194.jpg, 0, 1, 0, 30.18986
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_02_311.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_02_311.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_02_311.jpg, 0, 1, 0, 30.19027
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_02_427.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_02_427.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_02_427.jpg, 0, 1, 0, 30.19031
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_02_539.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_02_539.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_02_539.jpg, -0.09640381, 1, 0, 30.18805
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_02_640.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_02_640.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_02_640.jpg, -0.168144, 1, 0, 30.188
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_02_751.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_02_751.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_02_751.jpg, 0, 1, 0, 30.18986
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_02_863.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_02_863.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_02_863.jpg, 0, 1, 0, 30.19027
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_02_980.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_02_980.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_02_980.jpg, -0.3491598, 1, 0, 30.16391
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_03_086.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_03_086.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_03_086.jpg, -0.02929021, 1, 0, 30.19008
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_03_202.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_03_202.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_03_202.jpg, 0, 1, 0, 30.19002
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_03_316.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_03_316.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_03_316.jpg, 0, 1, 0, 30.19029
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_03_429.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_03_429.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_03_429.jpg, 0, 1, 0, 30.19027
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_03_536.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_03_536.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_03_536.jpg, -0.2009862, 1, 0, 30.17944
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_03_654.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_03_654.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_03_654.jpg, -0.1838493, 1, 0, 30.18917
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_03_763.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_03_763.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_03_763.jpg, 0, 1, 0, 30.18934
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_03_875.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_03_875.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_03_875.jpg, 0, 1, 0, 30.19023
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_03_980.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_03_980.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_03_980.jpg, 0, 1, 0, 30.1903
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_04_087.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_04_087.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_04_087.jpg, 0, 1, 0, 30.19031
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_04_206.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_04_206.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_04_206.jpg, -0.1829022, 1, 0, 30.18204
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_04_318.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_04_318.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_04_318.jpg, -0.1292967, 1, 0, 30.19011
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_04_427.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_04_427.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_04_427.jpg, 0, 1, 0, 30.1897
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_04_535.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_04_535.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_04_535.jpg, 0, 1, 0, 30.18936
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_04_638.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_04_638.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_04_638.jpg, 0, 1, 0, 30.19039
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_04_753.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_04_753.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_04_753.jpg, 0, 1, 0, 30.18911
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_04_868.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_04_868.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_04_868.jpg, 0, 1, 0, 30.19053
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_04_973.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_04_973.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_04_973.jpg, 0, 1, 0, 30.19036
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_05_082.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_05_082.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_05_082.jpg, 0, 1, 0, 30.19038
E:\menemukan-jalan\IMG\center_2023_01_13_08_51_05_204.jpg, E:\menemukan-jalan\IMG\left_2023_01_13_08_51_05_204.jpg, E:\menemukan-jalan\IMG\right_2023_01_13_08_51_05_204.jpg, 0, 1, 0, 30.19037
